duration,credit_amount,installment_commitment,residence_since,age,existing_credits,job,num_dependents,credit_job_ratio,credit_age_ratio,monthly_burden,debt_burden,checking_status_0<=X<200,checking_status_<0,checking_status_no checking,credit_history_all paid,credit_history_critical/other existing credit,credit_history_no credits/all paid,purpose_education,purpose_new car,purpose_radio/tv,purpose_used car,savings_status_500<=X<1000,savings_status_<100,savings_status_>=1000,savings_status_no known savings,employment_4<=X<7,employment_<1,property_magnitude_no known property,property_magnitude_real estate,other_payment_plans_bank,housing_for free,housing_own,housing_rent,marital_status_div/dep/mar,class
-0.738667542842371,-0.8021359413640965,0.024146916773074168,-1.6724592395536968,-1.01785597577039,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-0.9155166061076992,-0.39171462867218737,-0.3763595204948552,-0.4903847317212731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.2481943623946683,0.7467161576321943,0.024146916773074168,1.0469866784197936,-1.152509286646336,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,0.6903612907864618,1.1262599043840087,-0.6751706398535163,-0.4903847317212731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.738667542842371,-0.5565233286626025,-1.7645135849361147,-1.6724592395536968,-1.4387766389488574,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-0.6609899434675316,-0.004809532828987213,-0.06676888976323615,-1.3097410086156307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.2569530922366421,-0.9013526570741129,0.9184771676276685,1.0469866784197936,1.9099156319896964,1.0270789116578085,-1.3837714491773996,-0.4282895663715403,-0.4769771225448645,-1.5312674649305107,-1.620200555913829,1.558005960514621,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4897623840726178,-0.6989463995560768,-0.8701833340815202,1.0469866784197936,-0.6429508548224555,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-0.8085903169484087,-0.4319565164616579,-0.6082865266886498,-0.9000628701684519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2569530922366421,-0.8151328359576597,0.9184771676276685,-0.7659772668958666,-0.19933863951675831,-0.7049259983890862,-1.3837714491773996,-0.4282895663715403,-0.3875746349131284,-0.7021904208124772,-1.512675515398768,-0.08070659327409425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.2569530922366421,0.005599060621898933,0.9184771676276685,1.0469866784197936,1.491441152982199,1.0270789116578085,0.1469491804436178,-0.4282895663715403,-0.07825029257522802,-0.5423731450991693,-0.4837995335649578,1.558005960514621,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7547634097761486,1.5560889034050482,-0.8701833340815202,0.1405047057619635,-1.01785597577039,2.7590838217047033,0.1469491804436178,-0.4282895663715403,1.5299978202282414,1.848240037339588,1.1106756160076816,0.7386496836202634,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.2569530922366421,2.1279478176019473,0.9184771676276685,-0.7659772668958666,0.8654912583330046,-0.7049259983890862,1.677669810064635,-0.4282895663715403,1.7385570809991766,1.6984617515585856,2.1995925906457217,-0.08070659327409425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.2569530922366421,0.45297097683454934,0.024146916773074168,-0.7659772668958666,-0.3049844931357204,-0.7049259983890862,0.1469491804436178,2.3348689263480744,0.38568627601044925,0.5330031960993677,0.0799457975680455,-0.4903847317212731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9875727016121243,-0.1585973259723141,0.9184771676276685,1.0469866784197936,1.1578566927693275,2.7590838217047033,0.1469491804436178,-0.4282895663715403,-0.2484952247687283,-0.576599097714665,0.9044567138893115,3.1967185143033365,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.2364778603818776,0.11901233156767713,-0.8701833340815202,0.1405047057619635,0.8654912583330046,-0.7049259983890862,0.1469491804436178,2.3348689263480744,0.03935139488671407,-0.2102233308161244,1.9180169158442815,-0.9000628701684519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.9046043153555399,-0.09555420949148566,-1.7645135849361147,0.1405047057619635,1.1578566927693275,1.0270789116578085,-1.3837714491773996,2.3348689263480744,0.3587217751851206,-0.5174801016577819,0.8124384519166304,-0.9000628701684519,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.738667542842371,-0.3750586298821067,0.024146916773074168,1.0469866784197936,0.8654912583330046,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-0.47289888381929984,-0.6743131836481634,0.16223343237456586,-0.4903847317212731,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9046043153555399,-0.19845627642964267,-0.8701833340815202,-1.6724592395536968,-0.8882851518903232,1.0270789116578085,0.1469491804436178,-0.4282895663715403,-0.28981950399524337,0.13028283797090526,0.682273673294079,-0.08070659327409425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.2364778603818776,-0.7258536378358225,-1.7645135849361147,-0.7659772668958666,0.1934571906955732,-0.7049259983890862,-1.3837714491773996,-0.4282895663715403,-0.2949949326563501,-0.7605636524701448,0.847702354995251,-1.3097410086156307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.2364778603818776,-2.2334541815136797,0.9184771676276685,1.0469866784197936,0.46111626254523286,-0.7049259983890862,-1.3837714491773996,-0.4282895663715403,-1.8573493944953903,-2.229303219601511,-1.0541688808813494,-0.08070659327409425,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.738667542842371,-2.2858295511474616,0.024146916773074168,0.1405047057619635,0.7094089564688949,1.0270789116578085,0.1469491804436178,-0.4282895663715403,-2.450771278493431,-2.358571088327984,-2.2314683939342577,0.7386496836202634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
-1.1535094741252931,0.0008055705146700677,0.024146916773074168,-0.7659772668958666,0.0026737030614956935,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-0.083220626368227,-0.008197111990720997,1.5164110706258027,-0.4903847317212731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.2438149974736814,1.3418577968685261,0.024146916773074168,1.0469866784197936,2.0747418117368004,1.0270789116578085,0.1469491804436178,-0.4282895663715403,1.3077395557759242,0.5091341147769562,-0.2883098326998495,0.7386496836202634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2408572253028645,-0.2994678842479872,0.024146916773074168,0.1405047057619635,0.1934571906955732,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-0.3945389746404931,-0.3607905639706247,-0.4011872869988259,-0.4903847317212731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.2569530922366421,0.6575367611601701,-0.8701833340815202,-0.7659772668958666,-0.7634270526194575,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,0.5978598946281247,0.8967687088204975,0.33818946976065783,-0.9000628701684519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.2408572253028645,1.1446058654381512,-0.8701833340815202,-0.7659772668958666,-0.4139847381682897,1.0270789116578085,0.1469491804436178,-0.4282895663715403,1.1031061986261155,1.2313522480802703,1.4233680614664992,-0.08070659327409425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.738667542842371,-0.8333476278783503,0.9184771676276685,1.0469866784197936,1.7367754500500652,-0.7049259983890862,-1.3837714491773996,-0.4282895663715403,-0.406462195309821,-1.4085612531667107,-0.41566766033433866,-0.08070659327409425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.738667542842371,-0.6353476380261818,0.9184771676276685,-1.6724592395536968,-0.09684686911339761,-0.7049259983890862,1.677669810064635,-0.4282895663715403,-1.1266513730500585,-0.5709524981905346,-0.16617433062541076,-0.08070659327409425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1.999289203624915,0.8715178828223646,0.9184771676276685,-0.7659772668958666,-1.01785597577039,1.0270789116578085,-1.3837714491773996,-0.4282895663715403,1.3619853074433768,1.1950500289706227,-0.413615593403587,1.558005960514621,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.2481943623946683,1.1971361204271433,-1.7645135849361147,0.1405047057619635,-0.3049844931357204,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,1.1576012268843525,1.2411371961152744,-0.10825463789251351,-1.3097410086156307,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.2408572253028645,-0.17929283917557154,0.9184771676276685,-0.7659772668958666,0.28501513230761544,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-0.26995171570330834,-0.2809072766043502,-0.2498216654498351,-0.08070659327409425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9046043153555399,-0.8737186993992764,-0.8701833340815202,-0.7659772668958666,0.28501513230761544,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-0.9896838652841312,-0.9313403700817098,-0.17058821253345977,-0.9000628701684519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9875727016121243,-2.14028997010658,0.9184771676276685,0.1405047057619635,-1.152509286646336,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-2.3004311721229063,-1.5854036451877653,-1.5905668515846803,-0.08070659327409425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7547634097761486,-0.04370952390847706,0.9184771676276685,-0.7659772668958666,-0.4139847381682897,-0.7049259983890862,1.677669810064635,-0.4282895663715403,-0.5136791632498651,0.10222273944448303,-0.9070780278376032,-0.08070659327409425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.738667542842371,-0.9461697372952685,0.024146916773074168,-1.6724592395536968,-0.8882851518903232,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-1.064743920966964,-0.5744242720947064,-0.5576864661018763,-0.4903847317212731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.2408572253028645,1.2168154597788199,-0.8701833340815202,1.0469866784197936,0.8654912583330046,-0.7049259983890862,-1.3837714491773996,2.3348689263480744,1.7202513922781464,0.8300006017830536,1.5148327098323329,-0.9000628701684519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7547634097761486,1.2132786096905728,-1.7645135849361147,1.0469866784197936,-1.152509286646336,1.0270789116578085,0.1469491804436178,-0.4282895663715403,1.17434763611599,1.5711885187533035,0.6770141563383457,-0.9000628701684519,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.2481943623946683,1.204079095119927,0.9184771676276685,1.0469866784197936,1.79546438924355,1.0270789116578085,-1.3837714491773996,-0.4282895663715403,1.7070363799514061,0.47952816987437946,-0.09950263333894191,1.558005960514621,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8216359290989554,-0.7081614570089072,0.9184771676276685,1.0469866784197936,0.09939050265205127,1.0270789116578085,1.677669810064635,-0.4282895663715403,-1.2020560784189227,-0.7101101585847912,-0.11664053680757312,1.558005960514621,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.2525737273156552,-0.06262749637723641,0.9184771676276685,1.0469866784197936,0.46111626254523286,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-0.14899243409234153,-0.23490795591961142,-1.225158308437532,-0.08070659327409425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.2364778603818776,-0.7466473313447879,-1.7645135849361147,-0.7659772668958666,-1.292660147678095,-0.7049259983890862,-2.9144920787984168,-0.4282895663715403,0.6097784290488936,-0.23833446051536217,0.8213861697068092,-1.3097410086156307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
-0.8216359290989554,1.4137317998154288,-1.7645135849361147,1.0469866784197936,0.46111626254523286,1.0270789116578085,-1.3837714491773996,-0.4282895663715403,1.9245706358864183,1.1655379275201427,2.5691985010247764,-0.9000628701684519,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.738667542842371,-0.19596750915369765,0.9184771676276685,-0.7659772668958666,-0.6429508548224555,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-0.2872392782379205,0.042297901812696666,0.3884323196864669,-0.08070659327409425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.2569530922366421,-0.04370952390847706,0.9184771676276685,-0.7659772668958666,-0.5265593919971416,-0.7049259983890862,-1.3837714491773996,-0.4282895663715403,0.4125000469047072,0.14356536341276555,-0.5458327476018857,-0.08070659327409425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5058582510063954,1.1661780621459008,-1.7645135849361147,-0.7659772668958666,-0.4139847381682897,1.0270789116578085,1.677669810064635,-0.4282895663715403,0.740834820941645,1.2519155030049265,0.7891834704945723,-0.9000628701684519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.738667542842371,-0.8353874717351941,0.024146916773074168,-0.7659772668958666,-1.01785597577039,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-0.9499694965022328,-0.4229798217731663,-0.41823636548292936,-0.4903847317212731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.2408572253028645,0.43328266039908436,-0.8701833340815202,-1.6724592395536968,-0.3049844931357204,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,0.365266735112178,0.5143084354220548,0.5233079213028797,-0.9000628701684519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.2525737273156552,-0.104787416720096,0.9184771676276685,1.0469866784197936,1.7367754500500652,1.0270789116578085,0.1469491804436178,-0.4282895663715403,-0.19270521948308356,-0.7334818256916478,-1.2778950854827589,1.558005960514621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.2364778603818776,-1.4501155377021413,-1.7645135849361147,-0.7659772668958666,-0.8882851518903232,-0.7049259983890862,-1.3837714491773996,2.3348689263480744,-1.0458644376228399,-1.04474547639738,-0.06780629822140286,-1.3097410086156307,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.738667542842371,1.2705306299938925,-0.8701833340815202,-1.6724592395536968,1.4272669604430885,-0.7049259983890862,1.677669810064635,-0.4282895663715403,0.8490743342935564,0.6763271207149981,2.2453339413283793,-0.9000628701684519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.2525737273156552,1.774984775946422,-0.8701833340815202,-0.7659772668958666,-0.3049844931357204,1.0270789116578085,0.1469491804436178,-0.4282895663715403,1.7571050973811708,1.7924783899072716,1.0902699656911503,-0.08070659327409425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.2408572253028645,-0.26753607104701943,0.024146916773074168,-0.7659772668958666,-1.292660147678095,-0.7049259983890862,1.677669810064635,-0.4282895663715403,-0.7456294085135413,0.2144589115820882,-0.36097945559830297,-0.4903847317212731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.2525737273156552,1.2219991460895856,0.9184771676276685,1.0469866784197936,-1.292660147678095,1.0270789116578085,-1.3837714491773996,-0.4282895663715403,1.7256298936948695,1.6318708602199146,0.3910482135278046,1.558005960514621,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.9875727016121243,-0.7100123992487003,-0.8701833340815202,-1.6724592395536968,-0.7634270526194575,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-0.8200576440752588,-0.3983156499100872,0.20729555847759334,-0.9000628701684519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.4897623840726178,-0.5814277937067591,0.9184771676276685,1.0469866784197936,1.2952037812167485,1.0270789116578085,0.1469491804436178,-0.4282895663715403,-0.6868012901977485,-1.0202012417508606,-0.4604207572936304,1.558005960514621,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.2525737273156552,-0.2728034166731871,0.9184771676276685,1.0469866784197936,1.9657415667042326,-0.7049259983890862,1.677669810064635,-0.4282895663715403,-0.7510872300165913,-0.971513102983624,-1.4877882704787988,-0.08070659327409425,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.2481943623946683,2.3041099824154574,-0.8701833340815202,-0.7659772668958666,-1.01785597577039,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,2.306110238475726,2.563158512507754,1.2906322111508077,-0.9000628701684519,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
